HAB_rt_target,Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
0,SIO,32.867,-117.257,,20180910,2018-09-10T17:42:00Z,21.3,,,100,1.65,1.61,1.63,0.35,0.36,0.35,0.23,1.6,0,,0.46,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180917,2018-09-17T17:13:00Z,21.9,,,100,1.61,1.64,1.62,0.41,0.35,0.38,0.14,1.9,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20180924,2018-09-24T17:07:00Z,21.3,,,100,1.7,1.64,1.67,0.26,0.26,0.26,0.11,2.1,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181001,2018-10-01T17:13:00Z,20.3,,,100,1.2,1.17,1.19,0.2,0.2,0.2,0,2.5,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181008,2018-10-08T17:10:00Z,18.7,,,100,0.17,0.97,0.57,0,0.06,0,0.18,2.8,0,,0.27,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181015,2018-10-15T17:09:00Z,18.1,,,100,1.43,1.44,1.44,0.18,0.19,0.18,0.23,2.8,0,,0.53,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181022,2018-10-22T17:00:00Z,18.8,,,100,0.79,0.8,0.8,0,0,0,0.17,2.6,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181029,2018-10-29T17:25:00Z,19,,,100,1.02,1.05,1.04,0.05,0.05,0.05,0.12,2.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181105,2018-11-05T18:22:00Z,19,,,100,0.46,0.44,0.45,0.17,0.18,0.17,0.12,2.1,0,,0.25,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181113,2018-11-13T18:18:00Z,17.5,,,100,0.73,0.71,0.72,0.37,0.43,0.4,0.24,2.7,0,,0.21,0.24,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181119,2018-11-19T18:13:00Z,18.2,,,100,0.6,0.59,0.6,0,0,0,0.2,2.2,0,,0.34,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181126,2018-11-26T17:51:00Z,17.9,,,100,0.92,1.08,1,0.2,0.28,0.24,0.19,2.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181203,2018-12-03T18:24:00Z,17.1,,,100,1.02,0.99,1,0.22,0.17,0.19,0.25,2.9,0,,0.4,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181210,2018-12-10T18:13:00Z,16.9,,,100,0.64,0.62,0.63,0.09,0.07,0.08,0.4,1.7,0,,0.65,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181217,2018-12-17T18:26:00Z,16.8,,,100,1.13,1.1,1.11,0.51,0.48,0.49,0.4,1.8,0,,0.59,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181223,2018-12-23T18:21:00Z,16.7,,,100,0.96,0.95,0.95,0.31,0.38,0.34,0.44,2.1,0,,0.78,0.29,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20181231,2018-12-31T18:16:00Z,15.7,,,100,2.03,2.09,2.06,0.63,0.57,0.6,0.45,3.5,0,,0.45,0.2,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20190107,2019-01-07T18:08:00Z,15.3,,,100,0.71,0.69,0.7,0.46,0.48,0.47,0.48,2.5,0,,0.42,0.21,200,0,,,,0,0,89,446,535,980,0,1247,0,0,8733,8822,20852
0,SIO,32.867,-117.257,,20190114,2019-01-14T18:09:00Z,15.6,,,100,0.65,0.68,0.67,0.19,0.2,0.19,0.5,1.9,0,,0.34,0,200,0,,,,0,0,89,178,267,0,0,980,0,0,10515,11318,23347
0,SIO,32.867,-117.257,,20190122,2019-01-22T18:05:00Z,15.5,,,100,1.42,1.41,1.41,0.67,0.65,0.66,0.47,2.9,0,,0.37,0.37,200,0,,,,0,0,272,680,544,3399,1087,1495,0,136,16447,14408,38468
0,SIO,32.867,-117.257,,20190128,2019-01-28T18:03:00Z,15.3,,,100,1.47,1.49,1.48,0.6,0.6,0.6,0.44,3.1,0,,0.63,0,200,0,,,,0,0,0,1087,3806,3398,5029,1223,0,0,24197,21750,60490
0,SIO,32.867,-117.257,,20190204,2019-02-04T18:08:00Z,15.6,,,100,0.95,0.99,0.97,0.2,0.24,0.22,0.48,2.3,0,,0.41,0,200,0,,,,0,0,626,1877,1252,4381,0,3755,2503,0,53193,42554,110141
0,SIO,32.867,-117.257,,20190211,2019-02-11T17:51:00Z,14.8,,,100,1.57,1.54,1.56,0.47,0.57,0.52,0.49,2.2,0,,0,0,200,0,,,,0,0,0,4381,626,8762,0,1878,0,0,108263,143933,267843
0,SIO,32.867,-117.257,,20190219,2019-02-19T18:30:00Z,14.5,,,100,0.74,0.74,0.74,0.39,0.42,0.4,0.58,5.4,0,,1.31,1.59,200,0,,,,0,0,272,680,816,1223,0,544,0,0,17536,22020,43091
0,SIO,32.867,-117.257,,20190225,2019-02-25T17:57:00Z,14,,,100,2.03,1.91,1.97,0.52,0.63,0.57,0.54,3.2,0,,0.74,1.19,200,0,,,,0,0,0,0,5007,8761,5006,0,0,0,389249,20025,428048
0,SIO,32.867,-117.257,,20190304,2019-03-04T17:56:00Z,14.6,,,100,1.5,1.49,1.49,0.7,0.82,0.76,0.54,0,0,,0.88,0.24,200,0,,,,0,0,0,5632,2504,31290,10638,626,0,0,299760,48812,399262
0,SIO,32.867,-117.257,,20190311,2019-03-11T17:01:00Z,14.6,,,100,2.23,2.28,2.26,0.84,0.82,0.83,0.48,1.2,0,,2.21,0.49,200,0,,,,272,0,1496,1359,3943,2582,0,1632,3262,0,8972,37923,61441
0,SIO,32.867,-117.257,,20190318,2019-03-18T17:09:00Z,15.7,,,100,1.32,1.46,1.39,0.6,0.49,0.55,0.47,2.3,0,,0.8,0.41,200,0,,,,544,0,952,1359,4758,0,0,952,544,0,19030,27185,55324
0,SIO,32.867,-117.257,,20190325,2019-03-25T17:05:00Z,15.8,,,100,1.56,1.52,1.54,1.01,0.91,0.96,0.44,2.1,0,,0.93,0.59,200,0.06,,,,0,0,2504,2503,3755,15020,28787,3129,1877,0,138927,71967,268469
0,SIO,32.867,-117.257,,20190401,2019-04-01T17:35:00Z,16,,,100,2.41,2.2,2.3,1.24,1.24,1.24,0.34,3.8,0,,0.39,0.44,200,0,,,,4078,1359,1088,408,4350,1088,2855,5030,3534,0,63479,29360,116629
0,SIO,32.867,-117.257,,20190408,2019-04-08T17:44:00Z,16.1,,,100,2.09,1.93,2.01,0.79,0.91,0.85,0.48,3.5,0,,1.02,0.88,200,0.13,,,,4381,0,1252,0,35045,63206,33793,1878,8761,0,72593,55695,276604
0,SIO,32.867,-117.257,,20190415,2019-04-15T18:03:00Z,16,,,100,2.74,2.65,2.7,0.64,0.66,0.65,0.38,5.1,0,,0.62,0.39,200,0,,,,4622,272,1632,4486,29090,3262,816,2855,5981,0,23108,27863,103987
0,SIO,32.867,-117.257,,20190422,2019-04-22T18:19:00Z,17,,,100,0.46,0.44,0.45,0.07,0.07,0.07,0.28,3.7,0,,0.41,0,200,0,,,,0,0,0,408,952,3262,816,0,0,0,29769,19302,54509
0,SIO,32.867,-117.257,,20190429,2019-04-29T18:02:00Z,17.8,,,100,1.48,1.38,1.43,0.52,0.5,0.51,0.29,3.4,0,,0.43,0,200,0,,,,544,0,136,1223,8700,4214,544,816,0,0,16991,45944,79112
0,SIO,32.867,-117.257,,20190506,2019-05-06T17:52:00Z,18.4,,,100,0.9,0.92,0.91,0.27,0.35,0.31,0.24,3.7,0,,1.14,0,200,0,,,,408,0,0,408,5709,10330,1223,0,0,0,5574,27050,50702
0,SIO,32.867,-117.257,,20190513,2019-05-13T17:57:00Z,18.3,,,100,2.12,2.31,2.21,0.51,0.39,0.45,0.28,4.9,0,,0.97,0.12,200,0,,,,0,0,0,6258,16896,11890,0,4381,3755,0,46310,53819,143309
1,SIO,32.867,-117.257,,20190520,2019-05-20T18:00:00Z,17.6,,,100,8.8,8.28,8.54,1.15,1.61,1.38,0.3,6.2,0,,0.5,0.23,200,0,,,,2503,0,1252,60703,120780,19400,0,8136,1252,0,56948,93869,364843
0,SIO,32.867,-117.257,,20190528,2019-05-28T17:27:00Z,17.2,,,100,5.82,5.83,5.82,0.56,0.64,0.6,0.27,6.6,0,,0.42,0,200,0,,,,0,0,1252,47561,53193,88863,24407,1252,3755,0,143309,76973,440565
1,SIO,32.867,-117.257,,20190603,2019-06-03T17:44:00Z,18,,,100,54.68,56.69,55.68,0,0,0,0.17,6.3,0,,0,0,200,0,,,,11890,0,2504,647705,267843,56948,38174,13142,13768,0,66335,241558,1359867
0,SIO,32.867,-117.257,,20190610,2019-06-10T17:42:00Z,19.2,,,100,6.27,6.28,6.28,1.11,0.8,0.95,0.21,4,0,,0.6,0,200,0,,,,0,0,626,55696,53819,27535,0,0,1252,0,86361,78225,303514
1,SIO,32.867,-117.257,,20190617,2019-06-17T17:15:00Z,19.4,,,100,17.31,16.05,16.68,2.2,4.56,3.38,0.16,4.2,0,,0.69,0,200,0,,,,7510,0,3129,236553,88863,14393,0,5633,2503,0,87613,184612,630809
0,SIO,32.867,-117.257,,20190624,2019-06-24T17:19:00Z,19.8,,,100,4.34,4.24,4.29,1.18,1.31,1.25,0.3,3.5,0,,1.45,0,200,0,,,,0,2503,1877,25658,29412,5006,0,2503,1252,0,80729,130794,279734
0,SIO,32.867,-117.257,,20190701,2019-07-01T17:19:00Z,17.8,,,100,1.89,1.84,1.86,0.45,0.54,0.5,0.28,4.1,0,,1.02,0.46,200,0,,,,0,0,0,5006,5007,31290,10012,626,1252,0,153322,54444,260959
0,SIO,32.867,-117.257,,20190708,2019-07-08T17:25:00Z,19.3,,,100,0.94,0.94,0.94,0.41,0.44,0.43,0.21,3.7,0,,1.85,0,200,0,,,,0,0,0,3755,2504,46309,8762,626,0,0,146437,55695,264088
0,SIO,32.867,-117.257,,20190715,2019-07-15T17:17:00Z,21.3,,,100,3.21,3.3,3.26,1.03,1.1,1.07,0,1.8,0,,0.23,0,200,0,,,,0,0,1252,24406,11890,46935,1252,626,0,0,103883,105760,296004
0,SIO,32.867,-117.257,,20190722,2019-07-22T17:19:00Z,22.2,,,100,1.73,1.74,1.74,0.65,0.75,0.7,0.14,1.1,0,,1.3,0,200,0,,,,0,0,0,2462,6974,31590,1641,1231,0,0,79178,57845,180921
0,SIO,32.867,-117.257,,20190729,2019-07-29T17:15:00Z,22.8,,,100,1.87,1.97,1.92,0.68,0.74,0.71,0.14,2,0,,0.73,0.22,200,0,,,,0,0,0,2872,1641,20512,1641,1641,0,0,66461,52102,146870
0,SIO,32.867,-117.257,,20190805,2019-08-05T17:14:00Z,21.5,,,100,1.82,1.86,1.84,0.92,1.02,0.97,0.11,2.3,0,,0.58,0,200,0,,,,0,0,272,3806,3942,14273,272,136,0,0,87540,32352,142593
0,SIO,32.867,-117.257,,20190812,2019-08-12T17:11:00Z,21.4,,,100,5.99,6.52,6.26,1.6,1.79,1.69,0,2.1,0,,0.21,0,200,0,,,,0,0,626,32542,55071,50064,1252,626,0,0,165837,71340,377358
0,SIO,32.867,-117.257,,20190819,2019-08-19T17:15:00Z,21.5,,,100,2.67,2.71,2.69,0.71,0.7,0.71,0,1.6,0,,0.45,0,200,0,,,,626,0,626,6884,1877,66335,5006,0,0,0,445571,51941,578866
0,SIO,32.867,-117.257,,20190826,2019-08-26T17:52:00Z,19.9,,,100,6.7,6.9,6.8,1.63,1.35,1.49,0.19,2.2,0,,0.54,0,200,0,,,,3129,0,1252,1252,21904,36922,3755,6883,6258,0,456835,249694,787884
0,SIO,32.867,-117.257,,20190903,2019-09-03T17:08:00Z,25.2,,,100,4.21,4.62,4.42,1.53,1.55,1.54,0,0,0,,0,0,200,0,,,,0,0,272,1087,12643,1088,1088,816,0,0,145446,48254,210694
0,SIO,32.867,-117.257,,20190909,2019-09-09T17:15:00Z,24.2,,,100,2.15,2.01,2.08,0.54,0.82,0.68,0,1,0,,0.21,0,200,0,,,,0,0,272,0,8020,2719,0,680,0,0,70140,35342,117173
0,SIO,32.867,-117.257,,20190916,2019-09-16T17:22:00Z,23.6,,,100,1.77,1.79,1.78,0.63,0.7,0.67,0,1.4,0,,0,0,200,0,,,,0,0,272,0,8156,11554,272,408,0,0,61713,26098,108473
0,SIO,32.867,-117.257,,20190923,2019-09-23T17:22:00Z,20.9,,,100,2.2,2.14,2.17,0.74,0.72,0.73,0,2.3,0,,0.78,0,200,0,,,,0,0,544,272,11690,6524,544,544,272,0,89851,44177,154418
0,SIO,32.867,-117.257,,20190930,2019-09-30T17:34:00Z,21,,,100,2.4,2.31,2.36,1.01,0.99,1,0,1.8,0,,0.21,0,200,0,,,,0,0,2504,0,12517,25032,1252,1252,0,0,128915,73842,245314
0,SIO,32.867,-117.257,,20191007,2019-10-07T18:30:00Z,19.3,,,100,2.2,2.14,2.17,0.93,0.87,0.9,0.17,2.8,0,,0.34,0,200,0,,,,0,0,0,626,33167,85109,4381,5007,1252,0,164586,75096,369224
0,SIO,32.867,-117.257,,20191014,2019-10-14T18:16:00Z,18.9,,,100,1.29,1.42,1.36,0.43,0.47,0.45,0,3.1,0,,0.57,0,200,0,,,,0,0,0,0,17523,63832,3755,626,0,0,162082,52567,300385
0,SIO,32.867,-117.257,,20191021,2019-10-21T18:26:00Z,17.9,,,100,0.19,0.12,0.16,3.11,3.17,3.14,0.17,4.2,0,,0.75,0.59,200,0,,,,0,0,0,626,28161,58825,3755,3129,5006,0,257205,70090,426797
0,SIO,32.867,-117.257,,20191028,2019-10-28T18:35:00Z,19.7,,,100,0.97,1,0.98,0.38,0.43,0.41,0,1.9,0,,0,0,200,0,,,,0,0,626,0,3129,25658,0,626,0,0,193373,33167,256579
0,SIO,32.867,-117.257,,20191104,2019-11-04T19:26:00Z,18.7,,,100,0.84,0.84,0.84,0.34,0.33,0.33,0.12,2.4,0,,0.98,0,200,0,,,,0,0,136,1767,3671,6525,680,952,272,0,29904,16174,60081
0,SIO,32.867,-117.257,,20191112,2019-11-12T18:40:00Z,18.4,,,100,0.95,0.94,0.94,0.49,0.5,0.49,0.13,2.1,0,,1.13,0.38,200,0,,,,0,0,136,272,4349,2855,272,136,0,0,19981,13050,41051
0,SIO,32.867,-117.257,,20191118,2019-11-18T19:13:00Z,16.9,,,100,1.26,1.3,1.28,0.58,0.66,0.62,0.2,3.9,0,,0.87,0.45,200,0,,,,0,0,136,272,3806,7476,1903,680,2311,0,32080,16991,65655
0,SIO,32.867,-117.257,,20191125,2019-11-25T18:15:00Z,16.9,,,100,1.4,1.46,1.43,0.73,0.74,0.74,0.21,3,0,,0.78,0.77,200,0,,,,0,0,626,1877,5007,45683,4381,2504,1252,0,143935,49437,254702
0,SIO,32.867,-117.257,,20191202,2019-12-02T19:30:00Z,16.5,,,100,2.41,2.42,2.42,0.81,0.81,0.81,0.16,3.2,0,,0.37,0.21,200,0,,,,0,0,0,3129,10013,37548,5632,5007,5006,0,182109,86986,335430
0,SIO,32.867,-117.257,,20191209,2019-12-09T18:35:00Z,16.8,,,100,1.28,1.28,1.28,0.62,0.67,0.64,0.15,2.6,0,,0.42,0,200,0,,,,0,0,0,410,3282,9026,0,2052,0,0,72614,30768,118152
0,SIO,32.867,-117.257,,20191216,2019-12-16T18:17:00Z,16.1,,,100,2.66,2.11,2.39,0.94,0.86,0.9,0.15,3.8,0,,0.35,0.49,200,0,,,,0,0,0,2503,21278,15645,1252,3129,0,0,76973,45683,166463
0,SIO,32.867,-117.257,,20191223,2019-12-23T17:40:00Z,15.5,,,100,1.55,1.43,1.49,0.51,0.6,0.55,0.16,2.5,0,,0.8,0.53,200,0,,,,0,0,0,1877,9387,8135,1252,2504,0,0,84483,34419,142057
0,SIO,32.867,-117.257,,20191230,2019-12-30T18:13:00Z,15.1,,,100,1.59,1.67,1.63,0.65,0.65,0.65,0.24,3.3,0,,1.25,0.69,200,0,,,,0,0,136,1631,5302,4622,1631,2175,0,0,40915,23244,79656
0,SIO,32.867,-117.257,,20200106,2020-01-06T17:55:00Z,15.5,,,100,1.06,1.17,1.11,0.62,0.71,0.67,0.18,3,0,,0.57,0.25,200,0,,,,0,0,0,2872,7385,5744,821,3283,0,0,68101,27485,115691
0,SIO,32.867,-117.257,,20200113,2020-01-13T19:10:00Z,15.3,,,100,1.14,1.09,1.12,0.55,0.61,0.58,0.32,3.6,0,,0.83,0.98,200,0,,,,0,0,0,1231,5334,11488,3282,1231,0,0,80819,21742,125127
0,SIO,32.867,-117.257,,20200121,2020-01-21T19:00:00Z,15.4,,,100,1.47,1.36,1.42,0.61,0.74,0.68,0.27,2.8,0,,0.47,0.26,200,0,,,,0,0,0,2447,4078,7884,1767,1359,0,0,49071,21205,87811
0,SIO,32.867,-117.257,,20200127,2020-01-27T18:47:00Z,15.6,,,100,0.58,0.56,0.57,0.25,0.24,0.24,0.24,2.5,0,,0.6,0.22,200,0,,,,0,0,136,816,2175,3942,544,1224,0,0,21749,14543,45129
0,SIO,32.867,-117.257,,20200203,2020-02-03T18:40:00Z,15.5,,,100,0.79,0.82,0.8,0.55,0.56,0.56,0.29,2.7,0,,0.75,0,200,0,,,,0,0,0,1359,1495,9515,680,544,0,0,38061,14273,65927
0,SIO,32.867,-117.257,,20200210,2020-02-10T18:34:00Z,14.8,,,100,0.99,1,0.99,0.37,0.35,0.36,0.26,2.9,0,,0.52,0,200,0,,,,0,0,136,408,544,35886,4758,544,272,136,44449,10873,98006
0,SIO,32.867,-117.257,,20200218,2020-02-18T17:58:00Z,15.6,,,100,0.94,0.85,0.9,0.42,0.48,0.45,0.33,2.5,0,,0.84,0.39,200,0,,,,0,0,0,2051,1642,65640,8615,820,0,0,131691,16000,226459
0,SIO,32.867,-117.257,,20200224,2020-02-24T18:27:00Z,15.7,,,100,0.83,0.84,0.84,0.29,0.28,0.28,0.28,2.4,0,,0.29,0,200,0,,,,0,0,0,408,1767,18078,3126,0,0,0,69734,8156,101269
0,SIO,32.867,-117.257,,20200302,2020-03-02T18:30:00Z,15.8,,,100,0.82,0.84,0.83,0.31,0.28,0.3,0.23,2.1,0,,0.37,0,200,0,,,,0,0,0,4381,1878,11890,5632,1878,0,0,155199,23153,204011
0,SIO,32.867,-117.257,,20200309,2020-03-09T17:40:00Z,16.1,,,100,0.72,0.72,0.72,0.27,0.24,0.25,0.25,2,0,,0.79,0.55,200,0,,,,0,0,0,2051,2872,7795,821,821,0,0,47588,11487,73435
0,SIO,32.867,-117.257,,20200316,2020-03-16T17:44:00Z,16.4,,,100,1.93,1.54,1.73,0.37,0.78,0.58,0.16,2.3,0,,0.44,0,200,0,,,,0,0,136,4486,3263,11555,1224,680,0,0,72178,11553,105075
0,SIO,32.867,-117.257,,20200323,2020-03-23T17:09:00Z,16.5,,,100,0.87,0.86,0.86,0.37,0.3,0.33,0.21,2.4,0,,0.55,0,200,0,,,,0,0,136,3670,2039,8428,272,1495,0,0,74898,11283,102221
0,SIO,32.867,-117.257,,20200330,2020-03-30T18:40:00Z,16.3,,,,,,,,,,0.28,3.8,0,,0.66,0.26,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200407,2020-04-07T20:30:00Z,16,,,,,,,,,,0.28,3.8,0,,0.27,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200413,2020-04-13T18:40:00Z,16.3,,,,,,,,,,0.31,7,0,,0.24,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200420,2020-04-20T19:26:00Z,16.7,,,,,,,,,,0.12,8.2,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200427,2020-04-27T18:17:00Z,19.9,,,,,,,,,,0.13,8.3,0,,0,0,200,0.04,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200504,2020-05-04T19:35:00Z,19.5,,,,,,,,,,0.32,11,0,,0.32,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200511,2020-05-11T19:50:00Z,20.5,,,,,,,,,,0.15,6.6,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200518,2020-05-18T19:35:00Z,20.5,,,,,,,,,,0.57,5.5,0,,11.44,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200526,2020-05-26T19:30:00Z,19.3,,,,,,,,,,0,1.3,0,,0,0.48,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20200601,2020-06-01T20:30:00Z,16.4,,,100,4.6,4.52,4.56,1.3,1.51,1.4,0.4,7,0,,0.29,0.34,200,0,,,,0,0,1878,16897,1877,140180,19400,6884,0,0,2016333,115773,2319222
0,SIO,32.867,-117.257,,20200608,2020-06-08T18:25:00Z,19,,,100,1.64,1.56,1.6,0.61,0.75,0.68,0.26,3.2,0,,0.34,0,200,0,,,,0,0,0,2503,5007,125161,16271,626,0,0,344816,56322,550706
0,SIO,32.867,-117.257,,20200615,2020-06-15T17:34:00Z,20.6,,,100,2.45,2.25,2.35,0.97,1.14,1.05,0.19,3,0,,0,0,200,0,,,,0,0,680,2175,12506,8564,1767,1767,0,0,47712,36157,111328
0,SIO,32.867,-117.257,,20200622,2020-06-22T18:09:00Z,20.4,,,100,2.61,2.46,2.54,1.1,1.12,1.11,0.14,2.5,0,,0,0,200,0,,,,0,0,0,2447,4214,6252,0,952,0,0,123291,36565,173721
0,SIO,32.867,-117.257,,20200629,2020-06-29T17:19:00Z,20,,,100,2.14,2.01,2.08,0.8,0.91,0.86,0.17,3.8,0,,0.26,0,200,0,,,,0,0,0,821,3282,4513,0,2873,0,410,105845,28716,146460
0,SIO,32.867,-117.257,,20200706,2020-07-06T19:19:00Z,22.2,,,100,2.49,2.38,2.44,0.62,0.67,0.65,0.1,3.9,0,,0,0,200,0,,,,0,0,820,3282,12718,1641,0,2051,0,821,98050,49640,169023
0,SIO,32.867,-117.257,,20200713,2020-07-13T18:00:00Z,23.3,,,100,3.39,3.19,3.29,0.94,1.14,1.04,0.11,2.7,0,,0,0,200,0,,,,0,0,410,2462,19692,7795,0,5333,0,0,108716,38564,182972
0,SIO,32.867,-117.257,,20200720,2020-07-20T18:19:00Z,15.3,,,100,2.71,2.87,2.79,1.77,1.23,1.5,0.66,8.7,0,,1.04,2.05,200,0,,,,0,0,1252,3755,8761,25032,4381,2503,0,0,185237,73219,304140
0,SIO,32.867,-117.257,,20200727,2020-07-27T18:30:00Z,20.3,,,100,4.04,3.67,3.86,1.12,1.55,1.33,0.19,4.2,0,,0,0,200,0,,,,0,0,626,3129,5633,28787,0,1878,0,0,250321,38172,328546
0,SIO,32.867,-117.257,,20200803,2020-08-03T17:25:00Z,19,,,100,1.6,1.59,1.59,0.54,0.57,0.55,0.3,3,0,,0,0,200,0,,,,0,0,0,1252,3129,58199,9387,626,0,0,448700,13141,534434
0,SIO,32.867,-117.257,,20200810,2020-08-10T18:15:00Z,19.9,,,100,3.74,3.58,3.66,0.76,0.84,0.8,0.17,2.6,0,,0,0,200,0.05,,,,0,0,0,1252,25032,44432,11890,3129,0,0,668356,53193,807284
0,SIO,32.867,-117.257,,20200817,2020-08-17T17:40:00Z,22,,,100,0.93,0.93,0.93,0.27,0.31,0.29,0.14,1.9,0,,0.22,0,200,0,,,,0,0,0,136,1903,15225,1223,272,0,0,90802,10738,120299
0,SIO,32.867,-117.257,,20200824,2020-08-24T18:09:00Z,24.7,,,100,2.18,2.06,2.12,0.56,0.57,0.57,0.14,1.5,0,,0,0,200,0,,,,0,0,0,408,1903,2039,952,272,0,272,49343,16583,71772
0,SIO,32.867,-117.257,,20200831,2020-08-31T17:34:00Z,17.3,,,100,1.62,1.7,1.66,0.41,0.46,0.44,0.37,3.3,0,,0,0,200,0,,,,0,0,626,1252,4381,77600,17522,2503,0,626,237179,31289,372978
0,SIO,32.867,-117.257,,20200908,2020-09-08T18:50:00Z,22,,,100,1.64,1.57,1.6,0.59,0.58,0.59,0.21,1.9,0,,1.16,0,200,0,,,,0,0,0,0,1631,10739,544,1088,0,136,47168,16991,78297
0,SIO,32.867,-117.257,,20200914,2020-09-14T18:09:00Z,21.9,,,100,1.58,1.58,1.58,0.37,0.42,0.39,0.1,1.7,0,,0,0,200,0,,,,0,0,0,272,4621,1359,0,5574,0,136,66743,15768,94473
0,SIO,32.867,-117.257,,20200921,2020-09-21T17:30:00Z,21.3,,,100,1.72,1.8,1.76,0.82,0.72,0.77,0,2.6,0,,0.31,0,200,0,,,,0,0,0,0,3534,2583,272,680,0,0,36973,19030,63072
0,SIO,32.867,-117.257,,20200928,2020-09-28T17:50:00Z,21,,,100,1.85,1.8,1.83,0.4,0.45,0.42,0,2.4,0,,0.41,0,200,0,,,,0,0,136,0,16992,1903,0,2175,0,0,34255,16719,72180
0,SIO,32.867,-117.257,,20201005,2020-10-05T17:25:00Z,20.4,,,100,1.61,1.55,1.58,0.42,0.42,0.42,0.11,2.5,0,,0.43,0,200,0,,,,0,0,272,408,10059,6796,0,1496,0,0,49344,23379,91754
0,SIO,32.867,-117.257,,20201012,2020-10-12T17:15:00Z,21.2,,,100,1.78,1.77,1.78,0.44,0.49,0.46,0,2.2,0,,0,0,200,0,,,,0,0,272,544,20254,2990,408,680,272,136,51518,17126,94200
0,SIO,32.867,-117.257,,20201019,2020-10-19T16:57:00Z,21.1,,,100,1.64,1.59,1.61,0.36,0.47,0.42,0,2.1,0,,0,0,200,0,,,,0,0,408,136,11147,7884,544,544,0,0,66334,17126,104123
0,SIO,32.867,-117.257,,20201026,2020-10-26T16:40:00Z,20,,,100,1.68,1.54,1.61,0.47,0.73,0.6,0,2.2,0,,0.61,0,200,0,,,,0,0,272,408,4894,8428,272,544,0,0,64975,13864,93657
0,SIO,32.867,-117.257,,20201102,2020-11-02T18:15:00Z,17.8,,,100,1.46,1.44,1.45,0.45,0.39,0.42,0.18,3.6,0,,0.34,0,200,0,,,,0,0,0,136,1359,6525,1087,272,0,272,32352,15768,57771
0,SIO,32.867,-117.257,,20201109,2020-11-09T18:09:00Z,17.4,,,100,2.03,2.02,2.02,1.03,1.01,1.02,0.25,3.1,0,,0.61,0.26,200,0,,,,0,0,410,0,2462,22564,0,820,0,0,167382,34872,228510
0,SIO,32.867,-117.257,,20201116,2020-11-16T18:40:00Z,15.6,,,100,4.88,4.64,4.76,1.02,1.16,1.09,0.26,4.1,0,,0,0,200,0,,,,0,0,1252,1252,13767,66961,5632,2503,0,0,344191,66961,502519
0,SIO,32.867,-117.257,,20201123,2020-11-23T19:25:00Z,16.3,,,100,3.01,2.85,2.93,0.92,0.82,0.87,0.22,3.9,0,,0.2,0,200,0,,,,0,0,2504,5006,28161,17522,1877,5007,0,0,77600,78850,216527
